order_id,order_date,customer_id,product_id,store_id,sales_channel,quantity,unit_price,discount_pct,total_amount,cost_price,profit,order_year,order_month
O02705,2025-02-01,C0244,P0340,S037,In-Store,2,68.28,0.1,122.9,43.82,35.26,2025,February
O02706,2025-04-16,C0360,P0785,Online,Online,1,57.39,0.1,51.65,46.09,5.56,2025,April
O02707,2025-10-31,C0075,P1143,S032,In-Store,1,168.73,0.0,168.73,135.46,33.27,2025,October
O02708,2024-07-16,C0557,P0161,S051,In-Store,1,351.88,0.0,351.88,186.91,164.97,2024,July
O02709,2024-12-05,C0462,P0533,Online,Online,1,299.75,0.2,239.8,190.84,48.96,2024,December
O02710,2025-03-18,C0254,P0239,S003,In-Store,4,322.42,0.2,1031.74,167.25,362.74,2025,March
O02711,2025-07-02,C0002,P0103,Online,Online,1,171.58,0.05,163.0,96.71,66.29,2025,July
O02712,2025-02-01,C0012,P0637,S019,In-Store,1,87.73,0.0,87.73,60.59,27.14,2025,February
O02713,2025-09-30,C0018,P0509,S050,In-Store,1,222.66,0.05,211.53,126.99,84.54,2025,September
O02714,2025-05-25,C0552,P0049,S037,In-Store,3,186.29,0.2,447.1,135.98,39.16,2025,May
O02715,2024-07-14,C0164,P0081,Online,Online,2,102.43,0.1,184.37,60.34,63.69,2024,July
O02716,2025-03-09,C0557,P1135,S017,In-Store,1,65.37,0.1,58.83,47.87,10.96,2025,March
O02717,2024-05-26,C0710,P0043,S034,In-Store,3,123.95,0.0,371.85,62.86,183.27,2024,May
O02718,2025-10-06,C0329,P0322,S021,In-Store,2,40.71,0.0,81.42,20.84,39.74,2025,October
O02719,2025-03-23,C0391,P0578,S045,In-Store,2,178.32,0.05,338.81,133.09,72.63,2025,March
O02720,2024-05-26,C0739,P0484,S026,In-Store,2,130.78,0.05,248.48,84.78,78.92,2024,May
O02721,2025-06-20,C0194,P0959,Online,Online,4,56.21,0.0,224.84,50.03,24.72,2025,June
O02722,2025-01-10,C0519,P0109,S053,In-Store,4,241.11,0.2,771.55,188.59,17.19,2025,January
O02723,2025-03-13,C0517,P1143,S002,In-Store,1,168.73,0.05,160.29,135.46,24.83,2025,March
O02724,2025-02-05,C0695,P0240,S039,In-Store,3,85.49,0.0,256.47,52.45,99.12,2025,February
O02725,2024-07-23,C0740,P0577,S005,In-Store,2,309.01,0.0,618.02,154.53,308.96,2024,July
O02726,2025-03-06,C0148,P0798,S006,In-Store,2,97.75,0.1,175.95,54.63,66.69,2025,March
O02727,2025-10-18,C0566,P0693,S021,In-Store,1,147.47,0.05,140.1,132.72,7.38,2025,October
O02728,2025-03-30,C0246,P0381,S007,In-Store,1,169.3,0.2,135.44,107.47,27.97,2025,March
O02729,2024-04-20,C0465,P0325,Online,Online,1,22.19,0.1,19.97,19.23,0.74,2024,April
O02730,2025-10-15,C0481,P0014,S017,In-Store,2,34.42,0.1,61.96,17.91,26.14,2025,October
O02731,2025-08-04,C0285,P0606,S044,In-Store,3,6.77,0.0,20.31,5.74,3.09,2025,August
O02732,2024-06-22,C0695,P0281,S057,In-Store,1,197.67,0.05,187.79,145.12,42.67,2024,June
O02733,2025-08-17,C0768,P0130,Online,Online,1,115.06,0.0,115.06,90.89,24.17,2025,August
O02734,2025-02-13,C0586,P0694,S036,In-Store,3,156.82,0.1,423.41,89.41,155.18,2025,February
O02735,2025-05-10,C0476,P0995,S026,In-Store,1,177.45,0.05,168.58,106.34,62.24,2025,May
O02736,2025-12-31,C0184,P0508,S048,In-Store,2,35.78,0.2,57.25,21.07,15.11,2025,December
O02737,2025-07-25,C0372,P0475,S008,In-Store,2,213.94,0.2,342.3,117.58,107.14,2025,July
O02738,2025-07-05,C0547,P0616,Online,Online,2,285.94,0.1,514.69,190.1,134.49,2025,July
O02739,2025-08-06,C0568,P0918,Online,Online,1,259.5,0.2,207.6,148.18,59.42,2025,August
O02740,2025-05-08,C0049,P0677,S003,In-Store,1,244.62,0.2,195.7,158.03,37.67,2025,May
O02741,2025-01-05,C0405,P0810,Online,Online,1,235.44,0.0,235.44,143.76,91.68,2025,January
O02742,2025-12-08,C0132,P1087,S005,In-Store,2,36.72,0.2,58.75,18.53,21.69,2025,December
O02743,2025-07-07,C0008,P1116,S000,In-Store,2,207.01,0.05,393.32,176.53,40.26,2025,July
O02744,2025-07-13,C0606,P0242,S003,In-Store,1,138.25,0.05,131.34,108.47,22.87,2025,July
O02745,2025-02-25,C0146,P0747,Online,Online,1,127.24,0.1,114.52,84.49,30.03,2025,February
O02746,2025-04-03,C0705,P0409,S029,In-Store,1,263.72,0.1,237.35,161.91,75.44,2025,April
O02747,2024-07-11,C0712,P0188,S054,In-Store,3,302.59,0.0,907.77,172.73,389.58,2024,July
O02748,2025-02-21,C0191,P0803,Online,Online,1,180.46,0.2,144.37,112.66,31.71,2025,February
O02749,2024-07-23,C0474,P0714,S017,In-Store,1,219.22,0.2,175.38,133.22,42.16,2024,July
O02750,2024-07-17,C0677,P0658,Online,Online,2,136.72,0.1,246.1,84.79,76.52,2024,July
O02751,2025-01-05,C0604,P0280,Online,Online,1,31.96,0.1,28.76,17.25,11.51,2025,January
O02752,2025-07-14,C0619,P0576,S059,In-Store,2,323.53,0.1,582.35,179.67,223.01,2025,July
O02753,2024-10-17,C0092,P0254,S040,In-Store,3,266.56,0.0,799.68,184.0,247.68,2024,October
O02754,2024-12-21,C0609,P0797,S022,In-Store,1,229.4,0.05,217.93,158.96,58.97,2024,December
O02755,2025-10-08,C0289,P0676,S025,In-Store,2,199.44,0.05,378.94,166.98,44.98,2025,October
O02756,2025-05-03,C0611,P0759,Online,Online,1,71.59,0.2,57.27,61.68,-4.41,2025,May
O02757,2025-05-16,C0053,P0644,S024,In-Store,1,177.67,0.0,177.67,104.75,72.92,2025,May
O02758,2025-03-29,C0418,P0210,S053,In-Store,2,193.02,0.05,366.74,100.6,165.54,2025,March
O02759,2025-10-30,C0433,P0062,S018,In-Store,1,234.63,0.2,187.7,138.0,49.7,2025,October
O02760,2025-04-09,C0157,P0863,S025,In-Store,2,109.7,0.0,219.4,72.06,75.28,2025,April
O02761,2025-02-01,C0361,P0128,Online,In-Store,2,115.63,0.0,231.26,58.49,114.28,2025,February
O02762,2025-07-27,C0203,P0008,Online,Online,2,18.19,0.05,34.56,13.94,6.68,2025,July
O02763,2025-01-30,C0650,P0184,S051,In-Store,3,207.61,0.0,622.83,118.02,268.77,2025,January
O02764,2024-12-09,C0055,P0710,S036,In-Store,2,23.5,0.0,47.0,14.07,18.86,2024,December
O02765,2025-06-25,C0183,P0523,S013,In-Store,3,228.06,0.05,649.97,187.12,88.61,2025,June
O02766,2025-01-02,C0314,P0905,S003,In-Store,1,138.07,0.2,110.46,108.67,1.79,2025,January
O02767,2025-11-15,C0749,P0748,Online,Online,2,14.14,0.1,25.45,8.29,8.87,2025,November
O02768,2024-11-20,C0478,P1195,Online,Online,2,21.82,0.2,34.91,15.31,4.29,2024,November
O02769,2025-10-14,C0752,P0163,S059,In-Store,1,136.28,0.2,109.02,80.29,28.73,2025,October
O02770,2024-12-24,C0761,P0615,S025,In-Store,2,92.09,0.05,174.97,63.28,48.41,2024,December
O02771,2024-12-12,C0397,P0252,S012,In-Store,4,231.15,0.1,832.14,196.57,45.86,2024,December
O02772,2025-06-05,C0506,P0540,S035,In-Store,1,216.88,0.2,173.5,112.81,60.69,2025,June
O02773,2025-02-05,C0007,P0766,S003,In-Store,2,103.05,0.05,195.79,74.95,45.89,2025,February
O02774,2024-11-01,C0763,P0979,S051,In-Store,2,117.11,0.0,234.22,65.36,103.5,2024,November
O02775,2024-10-21,C0250,P0012,S006,In-Store,1,331.78,0.05,315.19,197.96,117.23,2024,October
O02776,2024-12-23,C0617,P0737,S015,In-Store,1,121.72,0.05,115.63,62.25,53.38,2024,December
O02777,2024-11-04,C0147,P0981,Online,Online,1,11.42,0.05,10.85,7.38,3.47,2024,November
O02778,2024-09-03,C0414,P0592,Online,Online,1,57.43,0.05,54.56,32.43,22.13,2024,September
O02779,2025-08-29,C0136,P0659,Online,Online,3,218.6,0.05,623.01,173.17,103.5,2025,August
O02780,2024-07-17,C0471,P0770,S037,In-Store,1,221.83,0.05,210.74,110.98,99.76,2024,July
O02781,2024-11-30,C0449,P0969,S039,In-Store,1,171.98,0.05,163.38,90.71,72.67,2024,November
O02782,2025-01-10,C0547,P0692,S002,In-Store,2,39.72,0.05,75.47,27.02,21.43,2025,January
O02783,2024-05-13,C0186,P0044,Online,In-Store,1,22.6,0.0,22.6,14.78,7.82,2024,May
O02784,2024-08-06,C0631,P0386,Online,Online,1,212.69,0.05,202.06,146.04,56.02,2024,August
O02785,2024-05-22,C0300,P0283,Online,Online,2,303.48,0.1,546.26,190.91,164.44,2024,May
O02786,2025-03-08,C0072,P0644,S056,In-Store,3,177.67,0.0,533.01,104.75,218.76,2025,March
O02787,2025-03-19,C0494,P0678,S055,In-Store,2,109.85,0.0,219.7,74.79,70.12,2025,March
O02788,2025-04-08,C0275,P0700,Online,Online,2,111.25,0.2,178.0,92.18,-6.36,2025,April
O02789,2025-01-30,C0453,P0662,S044,In-Store,2,284.9,0.0,569.8,158.12,253.56,2025,January
O02790,2024-12-17,C0226,P0254,Online,Online,2,266.56,0.2,426.5,184.0,58.5,2024,December
O02791,2024-10-28,C0251,P0437,S011,In-Store,2,31.48,0.2,50.37,24.05,2.27,2024,October
O02792,2024-07-30,C0742,P0308,S031,In-Store,1,53.99,0.2,43.19,28.91,14.28,2024,July
O02793,2025-08-11,C0223,P0417,S026,In-Store,2,56.54,0.0,113.08,43.26,26.56,2025,August
O02794,2024-09-07,C0411,P0611,S001,In-Store,10,121.34,0.2,970.7,90.75,63.2,2024,September
O02795,2024-10-08,C0571,P0740,Online,Online,2,149.47,0.2,239.15,110.35,18.45,2024,October
O02796,2024-05-11,C0343,P0641,Online,Online,1,240.92,0.1,216.83,123.63,93.2,2024,May
O02797,2025-08-16,C0294,P0173,S002,In-Store,4,209.18,0.2,669.38,115.36,207.94,2025,August
O02798,2024-07-18,C0304,P0109,Online,Online,1,241.11,0.2,192.89,188.59,4.3,2024,July
O02799,2025-06-13,C0691,P0889,S048,In-Store,1,13.19,0.1,11.87,9.16,2.71,2025,June
O02800,2025-02-04,C0438,P0928,S023,In-Store,1,175.55,0.0,175.55,114.06,61.49,2025,February
O02801,2025-05-05,C0440,P0327,Online,Online,2,277.77,0.0,555.54,148.17,259.2,2025,May
O02802,2025-01-07,C0414,P0390,S042,In-Store,3,178.02,0.1,480.65,92.46,203.27,2025,January
O02803,2024-05-26,C0059,P0826,S050,In-Store,1,130.91,0.1,117.82,102.3,15.52,2024,May
O02804,2024-06-16,C0746,P0145,Online,Online,1,193.44,0.2,154.75,153.81,0.94,2024,June
O02805,2025-03-22,C0609,P0994,S013,In-Store,2,89.99,0.0,179.98,55.63,68.72,2025,March
O02806,2025-05-04,C0222,P0082,S036,In-Store,1,177.36,0.2,141.89,136.2,5.69,2025,May
O02807,2025-02-21,C0554,P0568,S038,In-Store,1,216.22,0.0,216.22,188.74,27.48,2025,February
O02808,2025-07-11,C0723,P1036,S037,In-Store,1,145.93,0.1,131.34,111.18,20.16,2025,July
O02809,2025-07-02,C0014,P0577,S051,In-Store,1,309.01,0.05,293.56,154.53,139.03,2025,July
O02810,2024-11-07,C0426,P0893,Online,Online,2,170.21,0.05,323.4,92.63,138.14,2024,November
O02811,2025-01-16,C0227,P0255,Online,Online,1,21.15,0.2,16.92,17.85,-0.93,2025,January
O02812,2025-04-07,C0103,P0321,S037,In-Store,1,233.35,0.0,233.35,133.45,99.9,2025,April
O02813,2025-10-14,C0106,P0674,S035,In-Store,1,170.59,0.1,153.53,111.72,41.81,2025,October
O02814,2024-09-17,C0016,P0008,S011,In-Store,2,18.19,0.2,29.1,13.94,1.22,2024,September
O02815,2025-08-07,C0715,P0334,Online,Online,2,135.83,0.05,258.08,118.75,20.58,2025,August
O02816,2025-05-23,C0543,P0622,S019,In-Store,2,297.57,0.05,565.38,158.22,248.94,2025,May
O02817,2025-08-07,C0652,P0330,S045,In-Store,2,355.55,0.2,568.88,189.35,190.18,2025,August
O02818,2024-12-10,C0712,P1006,Online,Online,2,262.46,0.05,498.67,194.07,110.53,2024,December
O02819,2024-05-16,C0131,P0419,S041,In-Store,2,209.55,0.2,335.28,147.89,39.5,2024,May
O02820,2025-02-11,C0673,P1119,S018,In-Store,1,64.93,0.0,64.93,51.65,13.28,2025,February
O02821,2025-04-09,C0050,P0787,S046,In-Store,2,220.2,0.05,418.38,178.71,60.96,2025,April
O02822,2025-08-25,C0261,P1178,S025,In-Store,2,63.25,0.1,113.85,33.85,46.15,2025,August
O02823,2025-04-26,C0588,P1098,S017,In-Store,2,91.83,0.2,146.93,63.28,20.37,2025,April
O02824,2025-09-16,C0695,P0664,S043,In-Store,1,191.74,0.2,153.39,109.09,44.3,2025,September
O02825,2024-05-04,C0580,P0792,Online,Online,1,96.0,0.05,91.2,78.75,12.45,2024,May
O02826,2025-08-28,C0635,P0910,Online,Online,1,231.06,0.2,184.85,166.1,18.75,2025,August
O02827,2025-01-19,C0051,P1112,Online,Online,2,251.63,0.05,478.1,154.02,170.06,2025,January
O02828,2024-05-01,C0393,P0820,Online,Online,3,310.73,0.0,932.19,193.38,352.05,2024,May
O02829,2024-10-16,C0364,P0652,S043,In-Store,1,171.03,0.2,136.82,96.8,40.02,2024,October
O02830,2024-09-12,C0338,P1022,S033,In-Store,2,146.67,0.2,234.67,116.95,0.77,2024,September
O02831,2024-11-23,C0769,P0734,S022,In-Store,2,33.37,0.0,66.74,19.21,28.32,2024,November
O02832,2025-08-23,C0176,P0521,S017,In-Store,10,206.03,0.0,2060.3,150.83,552.0,2025,August
O02833,2025-01-05,C0395,P1072,S033,In-Store,1,200.65,0.2,160.52,138.28,22.24,2025,January
O02834,2025-08-27,C0135,P0596,S022,In-Store,2,291.59,0.0,583.18,147.85,287.48,2025,August
O02835,2024-12-18,C0361,P0522,S009,In-Store,2,105.69,0.05,200.81,80.25,40.31,2024,December
O02836,2025-09-15,C0309,P0532,Online,Online,4,49.14,0.2,157.25,28.29,44.09,2025,September
O02837,2025-01-09,C0005,P0294,S053,In-Store,1,139.28,0.05,132.32,76.63,55.69,2025,January
O02838,2024-09-12,C0416,P1094,S001,In-Store,2,137.56,0.05,261.36,79.96,101.44,2024,September
O02839,2025-09-19,C0481,P0085,S028,In-Store,1,88.88,0.0,88.88,52.58,36.3,2025,September
O02840,2024-07-27,C0418,P0397,Online,Online,1,29.62,0.1,26.66,18.12,8.54,2024,July
O02841,2024-11-05,C0274,P0315,S032,In-Store,1,193.09,0.2,154.47,165.55,-11.08,2024,November
O02842,2024-06-01,C0046,P0681,S034,In-Store,2,342.55,0.05,650.85,190.14,270.57,2024,June
O02843,2024-08-28,C0623,P0569,S013,In-Store,4,18.44,0.1,66.38,10.75,23.38,2024,August
O02844,2025-08-12,C0012,P1195,S040,In-Store,1,21.82,0.0,21.82,15.31,6.51,2025,August
O02845,2025-02-28,C0487,P0498,S054,In-Store,1,35.81,0.2,28.65,19.73,8.92,2025,February
O02846,2024-12-07,C0279,P0689,S035,In-Store,2,46.7,0.1,84.06,27.05,29.96,2024,December
O02847,2024-12-12,C0371,P0797,S033,In-Store,1,229.4,0.0,229.4,158.96,70.44,2024,December
O02848,2024-06-14,C0043,P0950,Online,Online,1,182.2,0.2,145.76,106.54,39.22,2024,June
O02849,2024-12-19,C0503,P0612,S000,In-Store,2,257.98,0.1,464.36,151.69,160.98,2024,December
O02850,2024-04-12,C0654,P0456,S043,In-Store,2,238.72,0.0,477.44,164.22,149.0,2024,April
O02851,2025-01-30,C0598,P1123,Online,Online,20,75.06,0.2,1201.0,58.9,23.0,2025,January
O02852,2025-08-19,C0734,P0513,Online,Online,1,27.18,0.0,27.18,18.81,8.37,2025,August
O02853,2025-09-13,C0092,P0724,S038,In-Store,1,171.56,0.05,162.98,151.95,11.03,2025,September
O02854,2025-09-19,C0287,P0035,S054,In-Store,1,270.68,0.1,243.61,136.31,107.3,2025,September
O02855,2024-09-24,C0232,P0197,S028,In-Store,1,180.86,0.2,144.69,139.6,5.09,2024,September
O02856,2024-07-28,C0545,P0894,S039,In-Store,2,243.1,0.1,437.58,156.3,124.98,2024,July
O02857,2024-09-18,C0116,P0632,Online,Online,1,73.39,0.2,58.71,38.88,19.83,2024,September
O02858,2025-06-28,C0703,P1070,S012,In-Store,1,20.86,0.0,20.86,15.59,5.27,2025,June
O02859,2025-01-03,C0772,P0264,S020,In-Store,1,69.39,0.2,55.51,40.26,15.25,2025,January
O02860,2025-09-20,C0283,P0217,S010,In-Store,2,197.95,0.05,376.1,167.2,41.7,2025,September
O02861,2025-06-29,C0225,P0344,S027,In-Store,3,196.16,0.0,588.48,143.2,158.88,2025,June
O02862,2025-09-24,C0369,P1123,S039,In-Store,1,75.06,0.1,67.55,58.9,8.65,2025,September
O02863,2024-09-28,C0430,P0984,Online,Online,1,201.59,0.05,191.51,125.85,65.66,2024,September
O02864,2025-11-28,C0454,P0394,Online,In-Store,1,219.0,0.2,175.2,165.56,9.64,2025,November
O02865,2025-06-27,C0604,P0437,S041,In-Store,2,31.48,0.0,62.96,24.05,14.86,2025,June
O02866,2024-05-01,C0542,P0184,S032,In-Store,2,207.61,0.05,394.46,118.02,158.42,2024,May
O02867,2025-03-26,C0150,P0781,S052,In-Store,1,153.3,0.1,137.97,99.94,38.03,2025,March
O02868,2025-02-08,C0424,P1123,S001,In-Store,1,75.06,0.2,60.05,58.9,1.15,2025,February
O02869,2024-05-24,C0241,P0273,S009,In-Store,2,125.14,0.05,237.77,85.9,65.97,2024,May
O02870,2024-07-29,C0121,P0922,S017,In-Store,3,281.17,0.0,843.51,150.8,391.11,2024,July
O02871,2024-05-24,C0175,P0466,S052,In-Store,1,135.41,0.0,135.41,99.14,36.27,2024,May
O02872,2025-02-20,C0515,P0877,Online,In-Store,1,238.06,0.2,190.45,179.66,10.79,2025,February
O02873,2025-05-08,C0565,P0574,S028,In-Store,2,224.11,0.1,403.4,157.47,88.46,2025,May
O02874,2025-08-09,C0072,P0911,S020,In-Store,1,298.36,0.1,268.52,154.31,114.21,2025,August
O02875,2025-04-05,C0537,P0158,S056,In-Store,3,106.61,0.0,319.83,58.87,143.22,2025,April
O02876,2024-07-25,C0766,P0430,S004,In-Store,1,126.13,0.1,113.52,78.96,34.56,2024,July
O02877,2025-03-27,C0328,P1011,S035,In-Store,1,88.39,0.1,79.55,77.97,1.58,2025,March
O02878,2025-11-29,C0623,P0799,Online,Online,2,61.07,0.05,116.03,55.27,5.49,2025,November
O02879,2025-07-02,C0563,P1048,S013,In-Store,1,60.3,0.0,60.3,41.7,18.6,2025,July
O02880,2025-04-08,C0017,P0980,S009,In-Store,1,34.02,0.05,32.32,27.92,4.4,2025,April
O02881,2025-02-18,C0697,P0222,Online,Online,1,213.61,0.0,213.61,116.95,96.66,2025,February
O02882,2024-12-07,C0341,P0180,S051,In-Store,3,331.2,0.0,993.6,195.7,406.5,2024,December
O02883,2024-05-22,C0580,P1105,S024,In-Store,1,14.96,0.0,14.96,12.19,2.77,2024,May
O02884,2024-09-30,C0137,P0054,S031,In-Store,1,315.6,0.0,315.6,178.49,137.11,2024,September
O02885,2024-06-25,C0397,P0684,Online,Online,2,222.84,0.0,445.68,161.31,123.06,2024,June
O02886,2025-04-26,C0600,P0270,Online,Online,1,245.33,0.05,233.06,130.03,103.03,2025,April
O02887,2025-07-01,C0147,P0793,S057,In-Store,1,273.34,0.05,259.67,166.17,93.5,2025,July
O02888,2025-04-02,C0723,P1047,S054,In-Store,2,126.31,0.2,202.1,79.41,43.28,2025,April
O02889,2025-06-02,C0622,P0930,S015,In-Store,2,201.43,0.1,362.57,135.99,90.59,2025,June
O02890,2024-05-02,C0502,P0671,S039,In-Store,4,50.49,0.2,161.57,29.02,45.49,2024,May
O02891,2024-08-20,C0596,P0461,S012,In-Store,2,201.11,0.1,362.0,111.01,139.98,2024,August
O02892,2025-04-10,C0456,P0027,S028,In-Store,3,236.79,0.05,674.85,189.64,105.93,2025,April
O02893,2025-05-07,C0784,P0349,S042,In-Store,1,134.4,0.05,127.68,91.0,36.68,2025,May
O02894,2024-05-20,C0337,P0696,S043,In-Store,1,157.7,0.1,141.93,103.59,38.34,2024,May
O02895,2024-10-11,C0033,P0732,Online,Online,2,186.46,0.0,372.92,95.93,181.06,2024,October
O02896,2025-09-01,C0632,P0455,S045,In-Store,2,349.41,0.1,628.94,193.71,241.52,2025,September
O02897,2025-01-11,C0318,P0752,S034,In-Store,1,273.69,0.05,260.01,150.62,109.39,2025,January
O02898,2024-12-28,C0078,P0637,Online,Online,1,87.73,0.2,70.18,60.59,9.59,2024,December
O02899,2025-01-12,C0667,P0209,S059,In-Store,2,25.81,0.05,49.04,16.86,15.32,2025,January
O02900,2025-07-08,C0059,P0660,S012,In-Store,2,161.23,0.2,257.97,128.05,1.87,2025,July
O02901,2025-04-04,C0454,P0233,S048,In-Store,2,82.28,0.2,131.65,63.78,4.09,2025,April
O02902,2025-02-12,C0795,P1093,S047,In-Store,2,143.78,0.0,287.56,98.24,91.08,2025,February
O02903,2025-08-21,C0448,P0922,S034,In-Store,1,281.17,0.0,281.17,150.8,130.37,2025,August
O02904,2025-03-08,C0145,P0475,S019,In-Store,1,213.94,0.1,192.55,117.58,74.97,2025,March
O02905,2025-05-06,C0524,P0597,Online,Online,1,105.66,0.2,84.53,73.49,11.04,2025,May
O02906,2024-04-30,C0300,P0050,S014,In-Store,3,188.61,0.2,452.66,94.37,169.55,2024,April
O02907,2025-03-07,C0437,P0610,S004,In-Store,2,254.51,0.2,407.22,177.67,51.88,2025,March
O02908,2025-02-01,C0137,P0653,S048,In-Store,1,62.89,0.2,50.31,48.34,1.97,2025,February
O02909,2025-09-30,C0213,P0243,S017,In-Store,1,62.91,0.2,50.33,51.07,-0.74,2025,September
O02910,2025-12-01,C0723,P0328,S045,In-Store,4,126.04,0.05,478.95,105.42,57.27,2025,December
O02911,2025-10-21,C0239,P0213,S035,In-Store,1,192.05,0.05,182.45,159.65,22.8,2025,October
O02912,2024-05-26,C0139,P1156,S021,In-Store,1,31.98,0.1,28.78,22.03,6.75,2024,May
O02913,2024-06-12,C0677,P0623,S052,In-Store,2,122.49,0.05,232.73,79.69,73.35,2024,June
O02914,2025-02-04,C0307,P0185,S047,In-Store,2,189.67,0.1,341.41,150.76,39.89,2025,February
O02915,2024-09-25,C0355,P0520,S037,In-Store,2,288.31,0.2,461.3,170.34,120.62,2024,September
O02916,2025-01-04,C0024,P0955,S019,In-Store,3,222.1,0.1,599.67,113.68,258.63,2025,January
O02917,2025-04-18,C0482,P0521,S046,In-Store,2,206.03,0.0,412.06,150.83,110.4,2025,April
O02918,2025-10-15,C0647,P1172,S018,In-Store,1,354.52,0.0,354.52,179.72,174.8,2025,October
O02919,2025-08-28,C0498,P0548,S059,In-Store,1,209.52,0.0,209.52,186.82,22.7,2025,August
O02920,2025-11-01,C0452,P0006,S017,In-Store,2,233.12,0.05,442.93,147.3,148.33,2025,November
O02921,2025-03-20,C0078,P1051,S025,In-Store,4,36.09,0.0,144.36,21.51,58.32,2025,March
O02922,2024-07-18,C0293,P0202,Online,Online,1,218.6,0.1,196.74,119.34,77.4,2024,July
O02923,2025-03-13,C0683,P0982,S056,In-Store,3,83.76,0.0,251.28,51.39,97.11,2025,March
O02924,2024-11-29,C0261,P1151,Online,Online,2,258.14,0.2,413.02,196.34,20.34,2024,November
O02925,2025-03-28,C0294,P0052,S008,In-Store,2,95.71,0.05,181.85,77.06,27.73,2025,March
O02926,2025-03-21,C0295,P0494,S049,In-Store,1,82.34,0.0,82.34,61.42,20.92,2025,March
O02927,2024-07-02,C0434,P0712,S047,In-Store,1,124.0,0.0,124.0,108.42,15.58,2024,July
O02928,2024-04-14,C0661,P1198,S052,In-Store,2,285.33,0.05,542.13,166.23,209.67,2024,April
O02929,2024-12-12,C0193,P0851,S029,In-Store,2,70.32,0.0,140.64,37.63,65.38,2024,December
O02930,2024-08-30,C0386,P0850,S017,In-Store,20,321.09,0.0,6421.8,178.1,2859.8,2024,August
O02931,2025-02-23,C0320,P0807,S017,In-Store,1,135.25,0.05,128.49,80.88,47.61,2025,February
O02932,2025-09-19,C0032,P0275,S053,In-Store,1,284.15,0.05,269.94,168.64,101.3,2025,September
O02933,2025-02-03,C0715,P0450,Online,Online,1,225.1,0.0,225.1,145.58,79.52,2025,February
O02934,2024-09-29,C0213,P0896,S035,In-Store,2,165.91,0.05,315.23,107.19,100.85,2024,September
O02935,2025-02-08,C0499,P0733,S001,In-Store,2,218.05,0.0,436.1,121.39,193.32,2025,February
O02936,2025-07-24,C0463,P0147,S040,In-Store,1,101.99,0.1,91.79,72.85,18.94,2025,July
O02937,2024-07-03,C0413,P0246,Online,Online,1,40.0,0.0,40.0,34.44,5.56,2024,July
O02938,2025-03-03,C0216,P0502,S022,In-Store,1,256.28,0.0,256.28,165.85,90.43,2025,March
O02939,2024-06-28,C0404,P0738,S019,In-Store,1,203.31,0.05,193.14,135.44,57.7,2024,June
O02940,2024-11-08,C0385,P0107,Online,Online,1,193.34,0.2,154.67,154.55,0.12,2024,November
O02941,2024-10-12,C0769,P0262,S004,In-Store,1,48.1,0.1,43.29,35.21,8.08,2024,October
O02942,2025-05-13,C0658,P0781,S040,In-Store,1,153.3,0.1,137.97,99.94,38.03,2025,May
O02943,2025-04-24,C0776,P0323,S031,In-Store,1,141.5,0.2,113.2,125.53,-12.33,2025,April
O02944,2025-02-03,C0269,P0189,Online,Online,1,177.09,0.0,177.09,159.18,17.91,2025,February
O02945,2024-06-08,C0476,P1121,S011,In-Store,4,7.73,0.1,27.83,5.89,4.27,2024,June
O02946,2025-04-21,C0746,P0426,S050,In-Store,3,289.27,0.1,781.03,184.02,228.97,2025,April
O02947,2024-06-17,C0699,P0523,S025,In-Store,1,228.06,0.2,182.45,187.12,-4.67,2024,June
O02948,2025-06-21,C0546,P1097,Online,Online,2,165.33,0.0,330.66,131.32,68.02,2025,June
O02949,2024-11-20,C0773,P0493,S004,In-Store,2,178.11,0.1,320.6,108.79,103.02,2024,November
O02950,2025-04-05,C0282,P0774,S044,In-Store,3,58.03,0.0,174.09,36.05,65.94,2025,April
O02951,2025-11-19,C0493,P0598,S012,In-Store,1,169.19,0.05,160.73,93.0,67.73,2025,November
O02952,2024-10-05,C0117,P0533,S037,In-Store,3,299.75,0.2,719.4,190.84,146.88,2024,October
O02953,2025-11-02,C0477,P0595,S013,In-Store,1,277.06,0.0,277.06,158.47,118.59,2025,November
O02954,2024-04-11,C0704,P0016,Online,Online,1,57.06,0.1,51.35,32.23,19.12,2024,April
O02955,2024-10-15,C0451,P1014,S027,In-Store,2,184.27,0.0,368.54,155.05,58.44,2024,October
O02956,2025-04-26,C0053,P1082,S032,In-Store,3,35.93,0.0,107.79,21.85,42.24,2025,April
